student_id,name,class,parent_name,parent_email
1050,Student_1050,CSE,Parent_1050,parent1050@mail.com
1051,Student_1051,CIVIL,Parent_1051,parent1051@mail.com
1052,Student_1052,EEE,Parent_1052,parent1052@mail.com
1053,Student_1053,CSE,Parent_1053,parent1053@mail.com
1054,Student_1054,CSE,Parent_1054,parent1054@mail.com
1055,Student_1055,EEE,Parent_1055,parent1055@mail.com
1056,Student_1056,MECH,Parent_1056,parent1056@mail.com
1057,Student_1057,ECE,Parent_1057,parent1057@mail.com
1058,Student_1058,CIVIL,Parent_1058,parent1058@mail.com
1059,Student_1059,ECE,Parent_1059,parent1059@mail.com
1060,Student_1060,EEE,Parent_1060,parent1060@mail.com
1061,Student_1061,CSE,Parent_1061,parent1061@mail.com
1062,Student_1062,CSE,Parent_1062,parent1062@mail.com
1063,Student_1063,CIVIL,Parent_1063,parent1063@mail.com
1064,Student_1064,CSE,Parent_1064,parent1064@mail.com
1065,Student_1065,CSE,Parent_1065,parent1065@mail.com
1066,Student_1066,CIVIL,Parent_1066,parent1066@mail.com
1067,Student_1067,CIVIL,Parent_1067,parent1067@mail.com
1068,Student_1068,EEE,Parent_1068,parent1068@mail.com
1069,Student_1069,CSE,Parent_1069,parent1069@mail.com
1070,Student_1070,CSE,Parent_1070,parent1070@mail.com
1071,Student_1071,EEE,Parent_1071,parent1071@mail.com
1072,Student_1072,MECH,Parent_1072,parent1072@mail.com
1073,Student_1073,MECH,Parent_1073,parent1073@mail.com
1074,Student_1074,MECH,Parent_1074,parent1074@mail.com
1075,Student_1075,EEE,Parent_1075,parent1075@mail.com
1076,Student_1076,CSE,Parent_1076,parent1076@mail.com
1077,Student_1077,EEE,Parent_1077,parent1077@mail.com
1078,Student_1078,EEE,Parent_1078,parent1078@mail.com
1079,Student_1079,MECH,Parent_1079,parent1079@mail.com
1080,Student_1080,ECE,Parent_1080,parent1080@mail.com
1081,Student_1081,CSE,Parent_1081,parent1081@mail.com
1082,Student_1082,MECH,Parent_1082,parent1082@mail.com
1083,Student_1083,ECE,Parent_1083,parent1083@mail.com
1084,Student_1084,ECE,Parent_1084,parent1084@mail.com
1085,Student_1085,CIVIL,Parent_1085,parent1085@mail.com
1086,Student_1086,CSE,Parent_1086,parent1086@mail.com
1087,Student_1087,ECE,Parent_1087,parent1087@mail.com
1088,Student_1088,MECH,Parent_1088,parent1088@mail.com
1089,Student_1089,CIVIL,Parent_1089,parent1089@mail.com
1090,Student_1090,CSE,Parent_1090,parent1090@mail.com
1091,Student_1091,EEE,Parent_1091,parent1091@mail.com
1092,Student_1092,MECH,Parent_1092,parent1092@mail.com
1093,Student_1093,ECE,Parent_1093,parent1093@mail.com
1094,Student_1094,ECE,Parent_1094,parent1094@mail.com
1095,Student_1095,MECH,Parent_1095,parent1095@mail.com
1096,Student_1096,ECE,Parent_1096,parent1096@mail.com
1097,Student_1097,CIVIL,Parent_1097,parent1097@mail.com
1098,Student_1098,CSE,Parent_1098,parent1098@mail.com
1099,Student_1099,CIVIL,Parent_1099,parent1099@mail.com
1100,Student_1100,ECE,Parent_1100,parent1100@mail.com
1101,Student_1101,EEE,Parent_1101,parent1101@mail.com
1102,Student_1102,CSE,Parent_1102,parent1102@mail.com
1103,Student_1103,CSE,Parent_1103,parent1103@mail.com
1104,Student_1104,MECH,Parent_1104,parent1104@mail.com
1105,Student_1105,MECH,Parent_1105,parent1105@mail.com
1106,Student_1106,EEE,Parent_1106,parent1106@mail.com
1107,Student_1107,CSE,Parent_1107,parent1107@mail.com
1108,Student_1108,EEE,Parent_1108,parent1108@mail.com
1109,Student_1109,MECH,Parent_1109,parent1109@mail.com
1110,Student_1110,MECH,Parent_1110,parent1110@mail.com
1111,Student_1111,CSE,Parent_1111,parent1111@mail.com
1112,Student_1112,CIVIL,Parent_1112,parent1112@mail.com
1113,Student_1113,ECE,Parent_1113,parent1113@mail.com
1114,Student_1114,MECH,Parent_1114,parent1114@mail.com
1115,Student_1115,MECH,Parent_1115,parent1115@mail.com
1116,Student_1116,CIVIL,Parent_1116,parent1116@mail.com
1117,Student_1117,CIVIL,Parent_1117,parent1117@mail.com
1118,Student_1118,EEE,Parent_1118,parent1118@mail.com
1119,Student_1119,EEE,Parent_1119,parent1119@mail.com
1120,Student_1120,ECE,Parent_1120,parent1120@mail.com
1121,Student_1121,ECE,Parent_1121,parent1121@mail.com
1122,Student_1122,CSE,Parent_1122,parent1122@mail.com
1123,Student_1123,EEE,Parent_1123,parent1123@mail.com
1124,Student_1124,MECH,Parent_1124,parent1124@mail.com
1125,Student_1125,EEE,Parent_1125,parent1125@mail.com
1126,Student_1126,MECH,Parent_1126,parent1126@mail.com
1127,Student_1127,CIVIL,Parent_1127,parent1127@mail.com
1128,Student_1128,EEE,Parent_1128,parent1128@mail.com
1129,Student_1129,CIVIL,Parent_1129,parent1129@mail.com
1130,Student_1130,ECE,Parent_1130,parent1130@mail.com
1131,Student_1131,ECE,Parent_1131,parent1131@mail.com
1132,Student_1132,CSE,Parent_1132,parent1132@mail.com
1133,Student_1133,EEE,Parent_1133,parent1133@mail.com
1134,Student_1134,CIVIL,Parent_1134,parent1134@mail.com
1135,Student_1135,MECH,Parent_1135,parent1135@mail.com
1136,Student_1136,ECE,Parent_1136,parent1136@mail.com
1137,Student_1137,ECE,Parent_1137,parent1137@mail.com
1138,Student_1138,MECH,Parent_1138,parent1138@mail.com
1139,Student_1139,CIVIL,Parent_1139,parent1139@mail.com
1140,Student_1140,CIVIL,Parent_1140,parent1140@mail.com
1141,Student_1141,EEE,Parent_1141,parent1141@mail.com
1142,Student_1142,EEE,Parent_1142,parent1142@mail.com
1143,Student_1143,CSE,Parent_1143,parent1143@mail.com
1144,Student_1144,ECE,Parent_1144,parent1144@mail.com
1145,Student_1145,EEE,Parent_1145,parent1145@mail.com
1146,Student_1146,CIVIL,Parent_1146,parent1146@mail.com
1147,Student_1147,MECH,Parent_1147,parent1147@mail.com
1148,Student_1148,CIVIL,Parent_1148,parent1148@mail.com
1149,Student_1149,ECE,Parent_1149,parent1149@mail.com
1150,Student_1150,CIVIL,Parent_1150,parent1150@mail.com
1151,Student_1151,CSE,Parent_1151,parent1151@mail.com
1152,Student_1152,ECE,Parent_1152,parent1152@mail.com
1153,Student_1153,MECH,Parent_1153,parent1153@mail.com
1154,Student_1154,CSE,Parent_1154,parent1154@mail.com
1155,Student_1155,ECE,Parent_1155,parent1155@mail.com
1156,Student_1156,MECH,Parent_1156,parent1156@mail.com
1157,Student_1157,CSE,Parent_1157,parent1157@mail.com
1158,Student_1158,CSE,Parent_1158,parent1158@mail.com
1159,Student_1159,ECE,Parent_1159,parent1159@mail.com
1160,Student_1160,EEE,Parent_1160,parent1160@mail.com
1161,Student_1161,CSE,Parent_1161,parent1161@mail.com
1162,Student_1162,CSE,Parent_1162,parent1162@mail.com
1163,Student_1163,MECH,Parent_1163,parent1163@mail.com
1164,Student_1164,CIVIL,Parent_1164,parent1164@mail.com
1165,Student_1165,ECE,Parent_1165,parent1165@mail.com
1166,Student_1166,ECE,Parent_1166,parent1166@mail.com
1167,Student_1167,EEE,Parent_1167,parent1167@mail.com
1168,Student_1168,EEE,Parent_1168,parent1168@mail.com
1169,Student_1169,ECE,Parent_1169,parent1169@mail.com
1170,Student_1170,EEE,Parent_1170,parent1170@mail.com
1171,Student_1171,MECH,Parent_1171,parent1171@mail.com
1172,Student_1172,ECE,Parent_1172,parent1172@mail.com
1173,Student_1173,EEE,Parent_1173,parent1173@mail.com
1174,Student_1174,ECE,Parent_1174,parent1174@mail.com
1175,Student_1175,CIVIL,Parent_1175,parent1175@mail.com
1176,Student_1176,CSE,Parent_1176,parent1176@mail.com
1177,Student_1177,ECE,Parent_1177,parent1177@mail.com
1178,Student_1178,CSE,Parent_1178,parent1178@mail.com
1179,Student_1179,EEE,Parent_1179,parent1179@mail.com
1180,Student_1180,CSE,Parent_1180,parent1180@mail.com
1181,Student_1181,ECE,Parent_1181,parent1181@mail.com
1182,Student_1182,CIVIL,Parent_1182,parent1182@mail.com
1183,Student_1183,EEE,Parent_1183,parent1183@mail.com
1184,Student_1184,ECE,Parent_1184,parent1184@mail.com
1185,Student_1185,EEE,Parent_1185,parent1185@mail.com
1186,Student_1186,MECH,Parent_1186,parent1186@mail.com
1187,Student_1187,CSE,Parent_1187,parent1187@mail.com
1188,Student_1188,MECH,Parent_1188,parent1188@mail.com
1189,Student_1189,ECE,Parent_1189,parent1189@mail.com
1190,Student_1190,CIVIL,Parent_1190,parent1190@mail.com
1191,Student_1191,EEE,Parent_1191,parent1191@mail.com
1192,Student_1192,CSE,Parent_1192,parent1192@mail.com
1193,Student_1193,EEE,Parent_1193,parent1193@mail.com
1194,Student_1194,ECE,Parent_1194,parent1194@mail.com
1195,Student_1195,EEE,Parent_1195,parent1195@mail.com
1196,Student_1196,CSE,Parent_1196,parent1196@mail.com
1197,Student_1197,ECE,Parent_1197,parent1197@mail.com
1198,Student_1198,EEE,Parent_1198,parent1198@mail.com
1199,Student_1199,CIVIL,Parent_1199,parent1199@mail.com
1200,Student_1200,ECE,Parent_1200,parent1200@mail.com
1201,Student_1201,ECE,Parent_1201,parent1201@mail.com
1202,Student_1202,CIVIL,Parent_1202,parent1202@mail.com
1203,Student_1203,MECH,Parent_1203,parent1203@mail.com
1204,Student_1204,CSE,Parent_1204,parent1204@mail.com
1205,Student_1205,MECH,Parent_1205,parent1205@mail.com
1206,Student_1206,EEE,Parent_1206,parent1206@mail.com
1207,Student_1207,CIVIL,Parent_1207,parent1207@mail.com
1208,Student_1208,MECH,Parent_1208,parent1208@mail.com
1209,Student_1209,ECE,Parent_1209,parent1209@mail.com
1210,Student_1210,EEE,Parent_1210,parent1210@mail.com
1211,Student_1211,EEE,Parent_1211,parent1211@mail.com
1212,Student_1212,MECH,Parent_1212,parent1212@mail.com
1213,Student_1213,MECH,Parent_1213,parent1213@mail.com
1214,Student_1214,CIVIL,Parent_1214,parent1214@mail.com
1215,Student_1215,CSE,Parent_1215,parent1215@mail.com
1216,Student_1216,MECH,Parent_1216,parent1216@mail.com
1217,Student_1217,MECH,Parent_1217,parent1217@mail.com
1218,Student_1218,ECE,Parent_1218,parent1218@mail.com
1219,Student_1219,EEE,Parent_1219,parent1219@mail.com
1220,Student_1220,CSE,Parent_1220,parent1220@mail.com
1221,Student_1221,ECE,Parent_1221,parent1221@mail.com
1222,Student_1222,CIVIL,Parent_1222,parent1222@mail.com
1223,Student_1223,CIVIL,Parent_1223,parent1223@mail.com
1224,Student_1224,MECH,Parent_1224,parent1224@mail.com
1225,Student_1225,MECH,Parent_1225,parent1225@mail.com
1226,Student_1226,CIVIL,Parent_1226,parent1226@mail.com
1227,Student_1227,MECH,Parent_1227,parent1227@mail.com
1228,Student_1228,CSE,Parent_1228,parent1228@mail.com
1229,Student_1229,MECH,Parent_1229,parent1229@mail.com
1230,Student_1230,EEE,Parent_1230,parent1230@mail.com
1231,Student_1231,MECH,Parent_1231,parent1231@mail.com
1232,Student_1232,ECE,Parent_1232,parent1232@mail.com
1233,Student_1233,CSE,Parent_1233,parent1233@mail.com
1234,Student_1234,ECE,Parent_1234,parent1234@mail.com
1235,Student_1235,ECE,Parent_1235,parent1235@mail.com
1236,Student_1236,EEE,Parent_1236,parent1236@mail.com
1237,Student_1237,CSE,Parent_1237,parent1237@mail.com
1238,Student_1238,CSE,Parent_1238,parent1238@mail.com
1239,Student_1239,CSE,Parent_1239,parent1239@mail.com
1240,Student_1240,CSE,Parent_1240,parent1240@mail.com
1241,Student_1241,CSE,Parent_1241,parent1241@mail.com
1242,Student_1242,EEE,Parent_1242,parent1242@mail.com
1243,Student_1243,MECH,Parent_1243,parent1243@mail.com
1244,Student_1244,ECE,Parent_1244,parent1244@mail.com
1245,Student_1245,CSE,Parent_1245,parent1245@mail.com
1246,Student_1246,MECH,Parent_1246,parent1246@mail.com
1247,Student_1247,MECH,Parent_1247,parent1247@mail.com
1248,Student_1248,ECE,Parent_1248,parent1248@mail.com
1249,Student_1249,EEE,Parent_1249,parent1249@mail.com
1250,Student_1250,CIVIL,Parent_1250,parent1250@mail.com
1251,Student_1251,CIVIL,Parent_1251,parent1251@mail.com
1252,Student_1252,MECH,Parent_1252,parent1252@mail.com
1253,Student_1253,ECE,Parent_1253,parent1253@mail.com
1254,Student_1254,CIVIL,Parent_1254,parent1254@mail.com
1255,Student_1255,MECH,Parent_1255,parent1255@mail.com
1256,Student_1256,EEE,Parent_1256,parent1256@mail.com
1257,Student_1257,CIVIL,Parent_1257,parent1257@mail.com
1258,Student_1258,MECH,Parent_1258,parent1258@mail.com
1259,Student_1259,MECH,Parent_1259,parent1259@mail.com
1260,Student_1260,CSE,Parent_1260,parent1260@mail.com
1261,Student_1261,EEE,Parent_1261,parent1261@mail.com
1262,Student_1262,CSE,Parent_1262,parent1262@mail.com
1263,Student_1263,ECE,Parent_1263,parent1263@mail.com
1264,Student_1264,CSE,Parent_1264,parent1264@mail.com
1265,Student_1265,CSE,Parent_1265,parent1265@mail.com
1266,Student_1266,CIVIL,Parent_1266,parent1266@mail.com
1267,Student_1267,MECH,Parent_1267,parent1267@mail.com
1268,Student_1268,EEE,Parent_1268,parent1268@mail.com
1269,Student_1269,CSE,Parent_1269,parent1269@mail.com
1270,Student_1270,EEE,Parent_1270,parent1270@mail.com
1271,Student_1271,CSE,Parent_1271,parent1271@mail.com
1272,Student_1272,ECE,Parent_1272,parent1272@mail.com
1273,Student_1273,CSE,Parent_1273,parent1273@mail.com
1274,Student_1274,CIVIL,Parent_1274,parent1274@mail.com
1275,Student_1275,MECH,Parent_1275,parent1275@mail.com
1276,Student_1276,ECE,Parent_1276,parent1276@mail.com
1277,Student_1277,CSE,Parent_1277,parent1277@mail.com
1278,Student_1278,EEE,Parent_1278,parent1278@mail.com
1279,Student_1279,ECE,Parent_1279,parent1279@mail.com
1280,Student_1280,ECE,Parent_1280,parent1280@mail.com
1281,Student_1281,CSE,Parent_1281,parent1281@mail.com
1282,Student_1282,ECE,Parent_1282,parent1282@mail.com
1283,Student_1283,EEE,Parent_1283,parent1283@mail.com
1284,Student_1284,ECE,Parent_1284,parent1284@mail.com
1285,Student_1285,EEE,Parent_1285,parent1285@mail.com
1286,Student_1286,CSE,Parent_1286,parent1286@mail.com
1287,Student_1287,MECH,Parent_1287,parent1287@mail.com
1288,Student_1288,ECE,Parent_1288,parent1288@mail.com
1289,Student_1289,MECH,Parent_1289,parent1289@mail.com
1290,Student_1290,EEE,Parent_1290,parent1290@mail.com
1291,Student_1291,ECE,Parent_1291,parent1291@mail.com
1292,Student_1292,CIVIL,Parent_1292,parent1292@mail.com
1293,Student_1293,MECH,Parent_1293,parent1293@mail.com
1294,Student_1294,ECE,Parent_1294,parent1294@mail.com
1295,Student_1295,MECH,Parent_1295,parent1295@mail.com
1296,Student_1296,ECE,Parent_1296,parent1296@mail.com
1297,Student_1297,CSE,Parent_1297,parent1297@mail.com
1298,Student_1298,MECH,Parent_1298,parent1298@mail.com
1299,Student_1299,CIVIL,Parent_1299,parent1299@mail.com
1300,Student_1300,CIVIL,Parent_1300,parent1300@mail.com
1301,Student_1301,EEE,Parent_1301,parent1301@mail.com
1302,Student_1302,ECE,Parent_1302,parent1302@mail.com
1303,Student_1303,MECH,Parent_1303,parent1303@mail.com
1304,Student_1304,EEE,Parent_1304,parent1304@mail.com
1305,Student_1305,MECH,Parent_1305,parent1305@mail.com
1306,Student_1306,ECE,Parent_1306,parent1306@mail.com
1307,Student_1307,CIVIL,Parent_1307,parent1307@mail.com
1308,Student_1308,CSE,Parent_1308,parent1308@mail.com
1309,Student_1309,CIVIL,Parent_1309,parent1309@mail.com
1310,Student_1310,EEE,Parent_1310,parent1310@mail.com
1311,Student_1311,CSE,Parent_1311,parent1311@mail.com
1312,Student_1312,EEE,Parent_1312,parent1312@mail.com
1313,Student_1313,ECE,Parent_1313,parent1313@mail.com
1314,Student_1314,CSE,Parent_1314,parent1314@mail.com
1315,Student_1315,EEE,Parent_1315,parent1315@mail.com
1316,Student_1316,ECE,Parent_1316,parent1316@mail.com
1317,Student_1317,CIVIL,Parent_1317,parent1317@mail.com
1318,Student_1318,ECE,Parent_1318,parent1318@mail.com
1319,Student_1319,MECH,Parent_1319,parent1319@mail.com
1320,Student_1320,ECE,Parent_1320,parent1320@mail.com
1321,Student_1321,ECE,Parent_1321,parent1321@mail.com
1322,Student_1322,MECH,Parent_1322,parent1322@mail.com
1323,Student_1323,EEE,Parent_1323,parent1323@mail.com
1324,Student_1324,EEE,Parent_1324,parent1324@mail.com
1325,Student_1325,ECE,Parent_1325,parent1325@mail.com
1326,Student_1326,MECH,Parent_1326,parent1326@mail.com
1327,Student_1327,MECH,Parent_1327,parent1327@mail.com
1328,Student_1328,CIVIL,Parent_1328,parent1328@mail.com
1329,Student_1329,EEE,Parent_1329,parent1329@mail.com
1330,Student_1330,CSE,Parent_1330,parent1330@mail.com
1331,Student_1331,EEE,Parent_1331,parent1331@mail.com
1332,Student_1332,EEE,Parent_1332,parent1332@mail.com
1333,Student_1333,CIVIL,Parent_1333,parent1333@mail.com
1334,Student_1334,CSE,Parent_1334,parent1334@mail.com
1335,Student_1335,CIVIL,Parent_1335,parent1335@mail.com
1336,Student_1336,CSE,Parent_1336,parent1336@mail.com
1337,Student_1337,ECE,Parent_1337,parent1337@mail.com
1338,Student_1338,CSE,Parent_1338,parent1338@mail.com
1339,Student_1339,CIVIL,Parent_1339,parent1339@mail.com
1340,Student_1340,EEE,Parent_1340,parent1340@mail.com
1341,Student_1341,CSE,Parent_1341,parent1341@mail.com
1342,Student_1342,CSE,Parent_1342,parent1342@mail.com
1343,Student_1343,MECH,Parent_1343,parent1343@mail.com
1344,Student_1344,EEE,Parent_1344,parent1344@mail.com
1345,Student_1345,ECE,Parent_1345,parent1345@mail.com
1346,Student_1346,CIVIL,Parent_1346,parent1346@mail.com
1347,Student_1347,ECE,Parent_1347,parent1347@mail.com
1348,Student_1348,EEE,Parent_1348,parent1348@mail.com
1349,Student_1349,CSE,Parent_1349,parent1349@mail.com
1350,Student_1350,CSE,Parent_1350,parent1350@mail.com
1351,Student_1351,EEE,Parent_1351,parent1351@mail.com
1352,Student_1352,CSE,Parent_1352,parent1352@mail.com
1353,Student_1353,CSE,Parent_1353,parent1353@mail.com
1354,Student_1354,CSE,Parent_1354,parent1354@mail.com
1355,Student_1355,CIVIL,Parent_1355,parent1355@mail.com
1356,Student_1356,CIVIL,Parent_1356,parent1356@mail.com
1357,Student_1357,MECH,Parent_1357,parent1357@mail.com
1358,Student_1358,ECE,Parent_1358,parent1358@mail.com
1359,Student_1359,EEE,Parent_1359,parent1359@mail.com
1360,Student_1360,EEE,Parent_1360,parent1360@mail.com
1361,Student_1361,EEE,Parent_1361,parent1361@mail.com
1362,Student_1362,MECH,Parent_1362,parent1362@mail.com
1363,Student_1363,CIVIL,Parent_1363,parent1363@mail.com
1364,Student_1364,MECH,Parent_1364,parent1364@mail.com
1365,Student_1365,EEE,Parent_1365,parent1365@mail.com
1366,Student_1366,ECE,Parent_1366,parent1366@mail.com
1367,Student_1367,CSE,Parent_1367,parent1367@mail.com
1368,Student_1368,CIVIL,Parent_1368,parent1368@mail.com
1369,Student_1369,CIVIL,Parent_1369,parent1369@mail.com
1370,Student_1370,MECH,Parent_1370,parent1370@mail.com
1371,Student_1371,CIVIL,Parent_1371,parent1371@mail.com
1372,Student_1372,EEE,Parent_1372,parent1372@mail.com
1373,Student_1373,EEE,Parent_1373,parent1373@mail.com
1374,Student_1374,MECH,Parent_1374,parent1374@mail.com
1375,Student_1375,EEE,Parent_1375,parent1375@mail.com
1376,Student_1376,ECE,Parent_1376,parent1376@mail.com
1377,Student_1377,MECH,Parent_1377,parent1377@mail.com
1378,Student_1378,ECE,Parent_1378,parent1378@mail.com
1379,Student_1379,CSE,Parent_1379,parent1379@mail.com
1380,Student_1380,ECE,Parent_1380,parent1380@mail.com
1381,Student_1381,CSE,Parent_1381,parent1381@mail.com
1382,Student_1382,CSE,Parent_1382,parent1382@mail.com
1383,Student_1383,ECE,Parent_1383,parent1383@mail.com
1384,Student_1384,MECH,Parent_1384,parent1384@mail.com
1385,Student_1385,EEE,Parent_1385,parent1385@mail.com
1386,Student_1386,EEE,Parent_1386,parent1386@mail.com
1387,Student_1387,CSE,Parent_1387,parent1387@mail.com
1388,Student_1388,CSE,Parent_1388,parent1388@mail.com
1389,Student_1389,MECH,Parent_1389,parent1389@mail.com
1390,Student_1390,CIVIL,Parent_1390,parent1390@mail.com
1391,Student_1391,ECE,Parent_1391,parent1391@mail.com
1392,Student_1392,CSE,Parent_1392,parent1392@mail.com
1393,Student_1393,EEE,Parent_1393,parent1393@mail.com
1394,Student_1394,MECH,Parent_1394,parent1394@mail.com
1395,Student_1395,ECE,Parent_1395,parent1395@mail.com
1396,Student_1396,MECH,Parent_1396,parent1396@mail.com
1397,Student_1397,ECE,Parent_1397,parent1397@mail.com
1398,Student_1398,ECE,Parent_1398,parent1398@mail.com
1399,Student_1399,CSE,Parent_1399,parent1399@mail.com
1400,Student_1400,MECH,Parent_1400,parent1400@mail.com
1401,Student_1401,MECH,Parent_1401,parent1401@mail.com
1402,Student_1402,EEE,Parent_1402,parent1402@mail.com
1403,Student_1403,EEE,Parent_1403,parent1403@mail.com
1404,Student_1404,CSE,Parent_1404,parent1404@mail.com
1405,Student_1405,CSE,Parent_1405,parent1405@mail.com
1406,Student_1406,CIVIL,Parent_1406,parent1406@mail.com
1407,Student_1407,EEE,Parent_1407,parent1407@mail.com
1408,Student_1408,ECE,Parent_1408,parent1408@mail.com
1409,Student_1409,MECH,Parent_1409,parent1409@mail.com
1410,Student_1410,CSE,Parent_1410,parent1410@mail.com
1411,Student_1411,MECH,Parent_1411,parent1411@mail.com
1412,Student_1412,MECH,Parent_1412,parent1412@mail.com
1413,Student_1413,CIVIL,Parent_1413,parent1413@mail.com
1414,Student_1414,EEE,Parent_1414,parent1414@mail.com
1415,Student_1415,CSE,Parent_1415,parent1415@mail.com
1416,Student_1416,MECH,Parent_1416,parent1416@mail.com
1417,Student_1417,CSE,Parent_1417,parent1417@mail.com
1418,Student_1418,ECE,Parent_1418,parent1418@mail.com
1419,Student_1419,CIVIL,Parent_1419,parent1419@mail.com
1420,Student_1420,ECE,Parent_1420,parent1420@mail.com
1421,Student_1421,CSE,Parent_1421,parent1421@mail.com
1422,Student_1422,CSE,Parent_1422,parent1422@mail.com
1423,Student_1423,EEE,Parent_1423,parent1423@mail.com
1424,Student_1424,MECH,Parent_1424,parent1424@mail.com
1425,Student_1425,MECH,Parent_1425,parent1425@mail.com
1426,Student_1426,ECE,Parent_1426,parent1426@mail.com
1427,Student_1427,CIVIL,Parent_1427,parent1427@mail.com
1428,Student_1428,MECH,Parent_1428,parent1428@mail.com
1429,Student_1429,EEE,Parent_1429,parent1429@mail.com
1430,Student_1430,ECE,Parent_1430,parent1430@mail.com
1431,Student_1431,ECE,Parent_1431,parent1431@mail.com
1432,Student_1432,EEE,Parent_1432,parent1432@mail.com
1433,Student_1433,CIVIL,Parent_1433,parent1433@mail.com
1434,Student_1434,EEE,Parent_1434,parent1434@mail.com
1435,Student_1435,CIVIL,Parent_1435,parent1435@mail.com
1436,Student_1436,EEE,Parent_1436,parent1436@mail.com
1437,Student_1437,EEE,Parent_1437,parent1437@mail.com
1438,Student_1438,CSE,Parent_1438,parent1438@mail.com
1439,Student_1439,ECE,Parent_1439,parent1439@mail.com
1440,Student_1440,EEE,Parent_1440,parent1440@mail.com
1441,Student_1441,EEE,Parent_1441,parent1441@mail.com
1442,Student_1442,MECH,Parent_1442,parent1442@mail.com
1443,Student_1443,ECE,Parent_1443,parent1443@mail.com
1444,Student_1444,MECH,Parent_1444,parent1444@mail.com
1445,Student_1445,ECE,Parent_1445,parent1445@mail.com
1446,Student_1446,MECH,Parent_1446,parent1446@mail.com
1447,Student_1447,EEE,Parent_1447,parent1447@mail.com
1448,Student_1448,EEE,Parent_1448,parent1448@mail.com
1449,Student_1449,CSE,Parent_1449,parent1449@mail.com
1450,Student_1450,MECH,Parent_1450,parent1450@mail.com
1451,Student_1451,CIVIL,Parent_1451,parent1451@mail.com
1452,Student_1452,CSE,Parent_1452,parent1452@mail.com
1453,Student_1453,MECH,Parent_1453,parent1453@mail.com
1454,Student_1454,MECH,Parent_1454,parent1454@mail.com
1455,Student_1455,CSE,Parent_1455,parent1455@mail.com
1456,Student_1456,EEE,Parent_1456,parent1456@mail.com
1457,Student_1457,MECH,Parent_1457,parent1457@mail.com
1458,Student_1458,EEE,Parent_1458,parent1458@mail.com
1459,Student_1459,CSE,Parent_1459,parent1459@mail.com
1460,Student_1460,EEE,Parent_1460,parent1460@mail.com
1461,Student_1461,ECE,Parent_1461,parent1461@mail.com
1462,Student_1462,CIVIL,Parent_1462,parent1462@mail.com
1463,Student_1463,MECH,Parent_1463,parent1463@mail.com
1464,Student_1464,CIVIL,Parent_1464,parent1464@mail.com
1465,Student_1465,EEE,Parent_1465,parent1465@mail.com
1466,Student_1466,MECH,Parent_1466,parent1466@mail.com
1467,Student_1467,EEE,Parent_1467,parent1467@mail.com
1468,Student_1468,ECE,Parent_1468,parent1468@mail.com
1469,Student_1469,CSE,Parent_1469,parent1469@mail.com
1470,Student_1470,MECH,Parent_1470,parent1470@mail.com
1471,Student_1471,ECE,Parent_1471,parent1471@mail.com
1472,Student_1472,ECE,Parent_1472,parent1472@mail.com
1473,Student_1473,MECH,Parent_1473,parent1473@mail.com
1474,Student_1474,EEE,Parent_1474,parent1474@mail.com
1475,Student_1475,ECE,Parent_1475,parent1475@mail.com
1476,Student_1476,CIVIL,Parent_1476,parent1476@mail.com
1477,Student_1477,ECE,Parent_1477,parent1477@mail.com
1478,Student_1478,EEE,Parent_1478,parent1478@mail.com
1479,Student_1479,EEE,Parent_1479,parent1479@mail.com
1480,Student_1480,CIVIL,Parent_1480,parent1480@mail.com
1481,Student_1481,ECE,Parent_1481,parent1481@mail.com
1482,Student_1482,EEE,Parent_1482,parent1482@mail.com
1483,Student_1483,MECH,Parent_1483,parent1483@mail.com
1484,Student_1484,CSE,Parent_1484,parent1484@mail.com
1485,Student_1485,CSE,Parent_1485,parent1485@mail.com
1486,Student_1486,CSE,Parent_1486,parent1486@mail.com
1487,Student_1487,ECE,Parent_1487,parent1487@mail.com
1488,Student_1488,CIVIL,Parent_1488,parent1488@mail.com
1489,Student_1489,EEE,Parent_1489,parent1489@mail.com
1490,Student_1490,MECH,Parent_1490,parent1490@mail.com
1491,Student_1491,MECH,Parent_1491,parent1491@mail.com
1492,Student_1492,ECE,Parent_1492,parent1492@mail.com
1493,Student_1493,CSE,Parent_1493,parent1493@mail.com
1494,Student_1494,ECE,Parent_1494,parent1494@mail.com
1495,Student_1495,CIVIL,Parent_1495,parent1495@mail.com
1496,Student_1496,CIVIL,Parent_1496,parent1496@mail.com
1497,Student_1497,EEE,Parent_1497,parent1497@mail.com
1498,Student_1498,EEE,Parent_1498,parent1498@mail.com
1499,Student_1499,CIVIL,Parent_1499,parent1499@mail.com
1500,Student_1500,CIVIL,Parent_1500,parent1500@mail.com
1501,Student_1501,CIVIL,Parent_1501,parent1501@mail.com
1502,Student_1502,ECE,Parent_1502,parent1502@mail.com
1503,Student_1503,CIVIL,Parent_1503,parent1503@mail.com
1504,Student_1504,MECH,Parent_1504,parent1504@mail.com
1505,Student_1505,CSE,Parent_1505,parent1505@mail.com
1506,Student_1506,CIVIL,Parent_1506,parent1506@mail.com
1507,Student_1507,CSE,Parent_1507,parent1507@mail.com
1508,Student_1508,ECE,Parent_1508,parent1508@mail.com
1509,Student_1509,CSE,Parent_1509,parent1509@mail.com
1510,Student_1510,ECE,Parent_1510,parent1510@mail.com
